REGULATOR	TARGET
YHR084W	YHR014W
YHR084W	YHR015W
YHR084W	YHR019C
YHR084W	YHR020W
YHR084W	YHR021C
YHR084W	YHR022C
YHR084W	YHR023W
YHR084W	YHR027C
YHR084W	YHR029C
YHR084W	YHR032W
YHR084W	YHR035W
YHR084W	YHR048W
YHR084W	YHR049C-A
YHR084W	YHR049W
YHR084W	YHR052W
YHR084W	YHR059W
YHR084W	YHR060W
YHR084W	YHR061C
YHR084W	YHR071W
YHR084W	YHR074W
YHR084W	YHR079C-A
YHR084W	YHR080C
YHR084W	YHR082C
YHR084W	YHR083W
YHR084W	YHR084W
YHR084W	YHR085W
YHR084W	YHR086W
YHR084W	YHR091C
YHR084W	YHR092C
YHR084W	YHR094C
YHR084W	YHR096C
YHR084W	YHR097C
YHR084W	YHR124W
YHR084W	YHR127W
YHR084W	YHR136C
YHR084W	YHR137W
YHR084W	YHR139C
YHR084W	YHR140W
YHR084W	YHR141C
YHR084W	YHR142W
YHR084W	YHR143W
YHR084W	YHR144C
YHR084W	YHR145C
YHR084W	YHR146W
YHR084W	YHR149C
YHR084W	YHR150W
YHR084W	YHR151C
YHR084W	YHR152W
YHR084W	YHR156C
YHR084W	YHR174W
YHR084W	YHR175W
YHR084W	YHR177W
YHR084W	YHR179W
YHR084W	YHR186C
YHR084W	YHR198C
YHR084W	YHR199C
YHR084W	YHR203C
YHR084W	YHR204W
YHR084W	YHR205W
YHR084W	YHR210C
YHR084W	YHR212C
YHR084W	YHR212W-A
YHR084W	YHR213W-A
YHR084W	YHR213W-B
YHR084W	YHR214C-D
YHR084W	YHR214W
YHR084W	YHR214W-A
YHR084W	YHR217C
YHR084W	YIL001W
YHR084W	YIL002C
YHR084W	YIL009C-A
YHR084W	YIL009W
YHR084W	YIL011W
YHR084W	YIL013C
YHR084W	YIL014C-A
YHR084W	YIL014W
YHR084W	YIL015C-A
YHR084W	YIL015W
YHR084W	YIL016W
YHR084W	YIL018W
YHR084W	YIL031W
YHR084W	YIL033C
YHR084W	YIL036W
YHR084W	YIL037C
YHR084W	YIL042C
YHR084W	YIL045W
YHR084W	YIL046W
YHR084W	YIL046W-A
YHR084W	YIL047C
YHR084W	YIL048W
YHR084W	YIL050W
YHR084W	YIL051C
YHR084W	YIL052C
YHR084W	YIL053W
YHR084W	YIL054W
YHR084W	YIL055C
YHR084W	YIL056W
YHR084W	YIL057C
YHR084W	YIL061C
YHR084W	YIL062C
YHR084W	YIL064W
YHR084W	YIL065C
YHR084W	YIL066C
YHR084W	YIL067C
YHR084W	YIL074C
YHR084W	YIL078W
YHR084W	YIL079C
YHR084W	YIL082W
YHR084W	YIL082W-A
YHR084W	YIL083C
YHR084W	YIL088C
YHR084W	YIL095W
YHR084W	YIL096C
YHR084W	YIL099W
YHR084W	YIL101C
YHR084W	YIL102C
YHR084W	YIL113W
YHR084W	YIL114C
YHR084W	YIL116W
YHR084W	YIL117C
YHR084W	YIL118W
YHR084W	YIL119C
YHR084W	YIL120W
YHR084W	YIL121W
YHR084W	YIL122W
YHR084W	YIL123W
YHR084W	YIL124W
YHR084W	YIL125W
YHR084W	YIL132C
YHR084W	YIL133C
YHR084W	YIL134W
YHR084W	YIL136W
YHR084W	YIL137C
YHR084W	YIL141W
YHR084W	YIL154C
YHR084W	YIL159W
YHR084W	YIL160C
YHR084W	YIL164C
YHR084W	YIL166C
YHR084W	YIL169C
YHR084W	YIL170W
YHR084W	YIL172C
YHR084W	YIR006C
YHR084W	YIR007W
YHR084W	YIR010W
YHR084W	YIR012W
YHR084W	YIR015W
YHR084W	YIR016W
YHR084W	YIR017C
YHR084W	YIR018C-A
YHR084W	YIR018W
YHR084W	YIR019C
YHR084W	YIR020C
YHR084W	YIR020W-A
YHR084W	YIR021W
YHR084W	YIR027C
YHR084W	YIR028W
YHR084W	YIR029W
YHR084W	YIR032C
YHR084W	YIR033W
YHR084W	YIR038C
YHR084W	YIR039C
YHR084W	YJL006C
YHR084W	YJL007C
YHR084W	YJL010C
YHR084W	YJL011C
YHR084W	YJL016W
YHR084W	YJL023C
YHR084W	YJL024C
YHR084W	YJL027C
YHR084W	YJL028W
YHR084W	YJL036W
YHR084W	YJL038C
YHR084W	YJL039C
YHR084W	YJL043W
YHR084W	YJL045W
YHR084W	YJL046W
YHR084W	YJL047C-A
YHR084W	YJL052C-A
YHR084W	YJL052W
YHR084W	YJL061W
YHR084W	YJL074C
YHR084W	YJL077W-B
YHR084W	YJL078C
YHR084W	YJL079C
YHR084W	YJL080C
YHR084W	YJL083W
YHR084W	YJL088W
YHR084W	YJL101C
YHR084W	YJL102W
YHR084W	YJL103C
YHR084W	YJL104W
YHR084W	YJL105W
YHR084W	YJL106W
YHR084W	YJL107C
YHR084W	YJL108C
YHR084W	YJL112W
YHR084W	YJL113W
YHR084W	YJL114W
YHR084W	YJL115W
YHR084W	YJL116C
YHR084W	YJL127C
YHR084W	YJL127C-B
YHR084W	YJL129C
YHR084W	YJL130C
YHR084W	YJL133C-A
YHR084W	YJL136C
YHR084W	YJL136W-A
YHR084W	YJL140W
YHR084W	YJL141C
YHR084W	YJL144W
YHR084W	YJL145W
YHR084W	YJL148W
YHR084W	YJL149W
YHR084W	YJL151C
YHR084W	YJL156W-A
YHR084W	YJL157C
YHR084W	YJL158C
YHR084W	YJL159W
YHR084W	YJL162C
YHR084W	YJL163C
YHR084W	YJL168C
YHR084W	YJL169W
YHR084W	YJL170C
YHR084W	YJL186W
YHR084W	YJL187C
YHR084W	YJL188C
YHR084W	YJL191W
YHR084W	YJL192C
YHR084W	YJL194W
YHR084W	YJL196C
YHR084W	YJL198W
YHR084W	YJL200C
YHR084W	YJL213W
YHR084W	YJL214W
YHR084W	YJL216C
YHR084W	YJL219W
YHR084W	YJR001W
YHR084W	YJR004C
YHR084W	YJR009C
YHR084W	YJR010W
YHR084W	YJR016C
YHR084W	YJR019C
YHR084W	YJR025C
YHR084W	YJR040W
YHR084W	YJR042W
YHR084W	YJR043C
YHR084W	YJR045C
YHR084W	YJR046W
YHR084W	YJR047C
YHR084W	YJR048W
YHR084W	YJR051W
YHR084W	YJR052W
YHR084W	YJR053W
YHR084W	YJR054W
YHR084W	YJR055W
YHR084W	YJR056C
YHR084W	YJR061W
YHR084W	YJR072C
YHR084W	YJR078W
YHR084W	YJR079W
YHR084W	YJR089W
YHR084W	YJR091C
YHR084W	YJR092W
YHR084W	YJR093C
YHR084W	YJR094C
YHR084W	YJR094W-A
YHR084W	YJR095W
YHR084W	YJR096W
YHR084W	YJR101W
YHR084W	YJR103W
YHR084W	YJR104C
YHR084W	YJR110W
YHR084W	YJR113C
YHR084W	YJR114W
YHR084W	YJR115W
YHR084W	YJR117W
YHR084W	YJR120W
YHR084W	YJR123W
YHR084W	YJR127C
YHR084W	YJR129C
YHR084W	YJR138W
YHR084W	YJR146W
YHR084W	YJR147W
YHR084W	YJR148W
YHR084W	YJR150C
YHR084W	YJR151W-A
YHR084W	YJR153W
YHR084W	YJR155W
YHR084W	YKL002W
YHR084W	YKL003C
YHR084W	YKL004W
YHR084W	YKL007W
YHR084W	YKL010C
YHR084W	YKL020C
YHR084W	YKL022C
YHR084W	YKL025C
YHR084W	YKL026C
YHR084W	YKL028W
YHR084W	YKL029C
YHR084W	YKL031W
YHR084W	YKL032C
YHR084W	YKL033W
YHR084W	YKL037W
YHR084W	YKL038W
YHR084W	YKL042W
YHR084W	YKL043W
YHR084W	YKL044W
YHR084W	YKL045W
YHR084W	YKL056C
YHR084W	YKL060C
YHR084W	YKL062W
YHR084W	YKL067W
YHR084W	YKL069W
YHR084W	YKL072W
YHR084W	YKL081W
YHR084W	YKL091C
YHR084W	YKL095W
YHR084W	YKL096C-B
YHR084W	YKL096W
YHR084W	YKL096W-A
YHR084W	YKL097C
YHR084W	YKL098W
YHR084W	YKL101W
YHR084W	YKL102C
YHR084W	YKL103C
YHR084W	YKL104C
YHR084W	YKL109W
YHR084W	YKL110C
YHR084W	YKL117W
YHR084W	YKL119C
YHR084W	YKL127W
YHR084W	YKL128C
YHR084W	YKL151C
YHR084W	YKL152C
YHR084W	YKL154W
YHR084W	YKL157W
YHR084W	YKL162C
YHR084W	YKL163W
YHR084W	YKL164C
YHR084W	YKL165C
YHR084W	YKL175W
YHR084W	YKL177W
YHR084W	YKL178C
YHR084W	YKL179C
YHR084W	YKL180W
YHR084W	YKL183W
YHR084W	YKL186C
YHR084W	YKL189W
YHR084W	YKL196C
YHR084W	YKL198C
YHR084W	YKL201C
YHR084W	YKL203C
YHR084W	YKL204W
YHR084W	YKL208W
YHR084W	YKL209C
YHR084W	YKL210W
YHR084W	YKL219W
YHR084W	YKL220C
YHR084W	YKL221W
YHR084W	YKL225W
YHR084W	YKR010C
YHR084W	YKR011C
YHR084W	YKR012C
YHR084W	YKR013W
YHR084W	YKR017C
YHR084W	YKR024C
YHR084W	YKR027W
YHR084W	YKR031C
YHR084W	YKR033C
YHR084W	YKR034W
YHR084W	YKR038C
YHR084W	YKR039W
YHR084W	YKR040C
YHR084W	YKR041W
YHR084W	YKR042W
YHR084W	YKR058W
YHR084W	YKR061W
YHR084W	YKR063C
YHR084W	YKR074W
YHR084W	YKR076W
YHR084W	YKR079C
YHR084W	YKR080W
YHR084W	YKR089C
YHR084W	YKR090W
YHR084W	YKR091W
YHR084W	YKR092C
YHR084W	YKR093W
YHR084W	YKR094C
YHR084W	YKR095W-A
YHR084W	YKR096W
YHR084W	YKR097W
YHR084W	YKR100C
YHR084W	YKR101W
YHR084W	YKR102W
YHR084W	YKR106W
YHR084W	YLL005C
YHR084W	YLL012W
YHR084W	YLL013C
YHR084W	YLL019C
YHR084W	YLL024C
YHR084W	YLL026W
YHR084W	YLL027W
YHR084W	YLL028W
YHR084W	YLL036C
YHR084W	YLL038C
YHR084W	YLL039C
YHR084W	YLL043W
YHR084W	YLL045C
YHR084W	YLL051C
YHR084W	YLL052C
YHR084W	YLL055W
YHR084W	YLL057C
YHR084W	YLL060C
YHR084W	YLL062C
YHR084W	YLL065W
YHR084W	YLL066W-B
YHR084W	YLR004C
YHR084W	YLR005W
YHR084W	YLR006C
YHR084W	YLR007W
YHR084W	YLR010C
YHR084W	YLR014C
YHR084W	YLR027C
YHR084W	YLR028C
YHR084W	YLR029C
YHR084W	YLR032W
YHR084W	YLR034C
YHR084W	YLR035C
YHR084W	YLR035C-A
YHR084W	YLR040C
YHR084W	YLR042C
YHR084W	YLR043C
YHR084W	YLR044C
YHR084W	YLR045C
YHR084W	YLR048W
YHR084W	YLR053C
YHR084W	YLR055C
YHR084W	YLR056W
YHR084W	YLR061W
YHR084W	YLR063W
YHR084W	YLR069C
YHR084W	YLR072W
YHR084W	YLR073C
YHR084W	YLR074C
YHR084W	YLR075W
YHR084W	YLR076C
YHR084W	YLR077W
YHR084W	YLR081W
YHR084W	YLR084C
YHR084W	YLR085C
YHR084W	YLR090W
YHR084W	YLR094C
YHR084W	YLR095C
YHR084W	YLR099C
YHR084W	YLR099W-A
YHR084W	YLR102C
YHR084W	YLR105C
YHR084W	YLR107W
YHR084W	YLR108C
YHR084W	YLR109W
YHR084W	YLR110C
YHR084W	YLR111W
YHR084W	YLR112W
YHR084W	YLR113W
YHR084W	YLR114C
YHR084W	YLR115W
YHR084W	YLR118C
YHR084W	YLR120C
YHR084W	YLR121C
YHR084W	YLR130C
YHR084W	YLR132C
YHR084W	YLR134W
YHR084W	YLR135W
YHR084W	YLR141W
YHR084W	YLR142W
YHR084W	YLR143W
YHR084W	YLR147C
YHR084W	YLR150W
YHR084W	YLR152C
YHR084W	YLR154C
YHR084W	YLR154C-G
YHR084W	YLR162W
YHR084W	YLR162W-A
YHR084W	YLR164W
YHR084W	YLR165C
YHR084W	YLR167W
YHR084W	YLR168C
YHR084W	YLR175W
YHR084W	YLR177W
YHR084W	YLR182W
YHR084W	YLR184W
YHR084W	YLR185W
YHR084W	YLR194C
YHR084W	YLR205C
YHR084W	YLR212C
YHR084W	YLR213C
YHR084W	YLR214W
YHR084W	YLR216C
YHR084W	YLR217W
YHR084W	YLR218C
YHR084W	YLR225C
YHR084W	YLR226W
YHR084W	YLR227C
YHR084W	YLR228C
YHR084W	YLR229C
YHR084W	YLR230W
YHR084W	YLR231C
YHR084W	YLR249W
YHR084W	YLR250W
YHR084W	YLR254C
YHR084W	YLR255C
YHR084W	YLR256W
YHR084W	YLR257W
YHR084W	YLR258W
YHR084W	YLR259C
YHR084W	YLR266C
YHR084W	YLR272C
YHR084W	YLR273C
YHR084W	YLR274W
YHR084W	YLR275W
YHR084W	YLR281C
YHR084W	YLR286C
YHR084W	YLR287C
YHR084W	YLR287C-A
YHR084W	YLR297W
YHR084W	YLR299W
YHR084W	YLR300W
YHR084W	YLR301W
YHR084W	YLR303W
YHR084W	YLR304C
YHR084W	YLR311C
YHR084W	YLR312C
YHR084W	YLR312W-A
YHR084W	YLR325C
YHR084W	YLR326W
YHR084W	YLR327C
YHR084W	YLR328W
YHR084W	YLR330W
YHR084W	YLR331C
YHR084W	YLR332W
YHR084W	YLR333C
YHR084W	YLR334C
YHR084W	YLR335W
YHR084W	YLR339C
YHR084W	YLR342W
YHR084W	YLR344W
YHR084W	YLR346C
YHR084W	YLR347C
YHR084W	YLR348C
YHR084W	YLR350W
YHR084W	YLR353W
YHR084W	YLR354C
YHR084W	YLR355C
YHR084W	YLR367W
YHR084W	YLR377C
YHR084W	YLR380W
YHR084W	YLR387C
YHR084W	YLR390W-A
YHR084W	YLR392C
YHR084W	YLR393W
YHR084W	YLR399C
YHR084W	YLR400W
YHR084W	YLR401C
YHR084W	YLR402W
YHR084W	YLR404W
YHR084W	YLR406C-A
YHR084W	YLR411W
YHR084W	YLR412C-A
YHR084W	YLR412W
YHR084W	YLR413W
YHR084W	YLR414C
YHR084W	YLR415C
YHR084W	YLR416C
YHR084W	YLR417W
YHR084W	YLR419W
YHR084W	YLR420W
YHR084W	YLR425W
YHR084W	YLR433C
YHR084W	YLR436C
YHR084W	YLR437C
YHR084W	YLR438C-A
YHR084W	YLR441C
YHR084W	YLR446W
YHR084W	YLR448W
YHR084W	YLR451W
YHR084W	YLR452C
YHR084W	YLR453C
YHR084W	YLR454W
YHR084W	YLR456W
YHR084W	YLR462W
YHR084W	YML004C
YHR084W	YML005W
YHR084W	YML006C
YHR084W	YML007C-A
YHR084W	YML007W
YHR084W	YML012W
YHR084W	YML028W
YHR084W	YML029W
YHR084W	YML035C
YHR084W	YML041C
YHR084W	YML042W
YHR084W	YML043C
YHR084W	YML046W
YHR084W	YML047C
YHR084W	YML052W
YHR084W	YML053C
YHR084W	YML054C
YHR084W	YML054C-A
YHR084W	YML056C
YHR084W	YML058W
YHR084W	YML070W
YHR084W	YML071C
YHR084W	YML075C
YHR084W	YML085C
YHR084W	YML088W
YHR084W	YML089C
YHR084W	YML103C
YHR084W	YML109W
YHR084W	YML116W-A
YHR084W	YML123C
YHR084W	YML126C
YHR084W	YML130C
YHR084W	YML133C
YHR084W	YMR002W
YHR084W	YMR006C
YHR084W	YMR007W
YHR084W	YMR008C
YHR084W	YMR011W
YHR084W	YMR013C
YHR084W	YMR013W-A
YHR084W	YMR014W
YHR084W	YMR016C
YHR084W	YMR017W
YHR084W	YMR018W
YHR084W	YMR021C
YHR084W	YMR023C
YHR084W	YMR024W
YHR084W	YMR031C
YHR084W	YMR032W
YHR084W	YMR037C
YHR084W	YMR038C
YHR084W	YMR041C
YHR084W	YMR042W
YHR084W	YMR045C
YHR084W	YMR046C
YHR084W	YMR046W-A
YHR084W	YMR047C
YHR084W	YMR049C
YHR084W	YMR052W
YHR084W	YMR056C
YHR084W	YMR057C
YHR084W	YMR058W
YHR084W	YMR065W
YHR084W	YMR069W
YHR084W	YMR070W
YHR084W	YMR074C
YHR084W	YMR075W
YHR084W	YMR076C
YHR084W	YMR081C
YHR084W	YMR082C
YHR084W	YMR083W
YHR084W	YMR088C
YHR084W	YMR098C
YHR084W	YMR099C
YHR084W	YMR102C
YHR084W	YMR107W
YHR084W	YMR108W
YHR084W	YMR109W
YHR084W	YMR114C
YHR084W	YMR116C
YHR084W	YMR118C
YHR084W	YMR121C
YHR084W	YMR122C
YHR084W	YMR122W-A
YHR084W	YMR135C
YHR084W	YMR136W
YHR084W	YMR140W
YHR084W	YMR142C
YHR084W	YMR145C
YHR084W	YMR158C-A
YHR084W	YMR163C
YHR084W	YMR164C
YHR084W	YMR165C
YHR084W	YMR170C
YHR084W	YMR173W
YHR084W	YMR174C
YHR084W	YMR175W
YHR084W	YMR176W
YHR084W	YMR182C
YHR084W	YMR182W-A
YHR084W	YMR183C
YHR084W	YMR184W
YHR084W	YMR186W
YHR084W	YMR194C-B
YHR084W	YMR194W
YHR084W	YMR195W
YHR084W	YMR197C
YHR084W	YMR198W
YHR084W	YMR199W
YHR084W	YMR201C
YHR084W	YMR202W
YHR084W	YMR204C
YHR084W	YMR205C
YHR084W	YMR206W
YHR084W	YMR217W
YHR084W	YMR222C
YHR084W	YMR223W
YHR084W	YMR230W
YHR084W	YMR231W
YHR084W	YMR232W
YHR084W	YMR235C
YHR084W	YMR236W
YHR084W	YMR238W
YHR084W	YMR239C
YHR084W	YMR240C
YHR084W	YMR241W
YHR084W	YMR242C
YHR084W	YMR244C-A
YHR084W	YMR246W
YHR084W	YMR247C
YHR084W	YMR247W-A
YHR084W	YMR251W
YHR084W	YMR251W-A
YHR084W	YMR252C
YHR084W	YMR261C
YHR084W	YMR265C
YHR084W	YMR266W
YHR084W	YMR271C
YHR084W	YMR284W
YHR084W	YMR290C
YHR084W	YMR291W
YHR084W	YMR295C
YHR084W	YMR302C
YHR084W	YMR303C
YHR084W	YMR304C-A
YHR084W	YMR305C
YHR084W	YMR306W
YHR084W	YMR307W
YHR084W	YMR319C
YHR084W	YMR326C
YHR084W	YNL014W
YHR084W	YNL015W
YHR084W	YNL017C
YHR084W	YNL019C
YHR084W	YNL024C-A
YHR084W	YNL025C
YHR084W	YNL026W
YHR084W	YNL030W
YHR084W	YNL033W
YHR084W	YNL035C
YHR084W	YNL036W
YHR084W	YNL037C
YHR084W	YNL042W
YHR084W	YNL042W-B
YHR084W	YNL043C
YHR084W	YNL046W
YHR084W	YNL047C
YHR084W	YNL053W
YHR084W	YNL054W
YHR084W	YNL055C
YHR084W	YNL065W
YHR084W	YNL066W
YHR084W	YNL067W
YHR084W	YNL067W-B
YHR084W	YNL069C
YHR084W	YNL077W
YHR084W	YNL078W
YHR084W	YNL079C
YHR084W	YNL087W
YHR084W	YNL090W
YHR084W	YNL094W
YHR084W	YNL096C
YHR084W	YNL097C
YHR084W	YNL097C-B
YHR084W	YNL101W
YHR084W	YNL104C
YHR084W	YNL106C
YHR084W	YNL115C
YHR084W	YNL117W
YHR084W	YNL118C
YHR084W	YNL124W
YHR084W	YNL125C
YHR084W	YNL132W
YHR084W	YNL133C
YHR084W	YNL139C
YHR084W	YNL141W
YHR084W	YNL142W
YHR084W	YNL143C
YHR084W	YNL144C
YHR084W	YNL145W
YHR084W	YNL146C-A
YHR084W	YNL146W
YHR084W	YNL148C
YHR084W	YNL160W
YHR084W	YNL161W
YHR084W	YNL162W
YHR084W	YNL167C
YHR084W	YNL168C
YHR084W	YNL172W
YHR084W	YNL173C
YHR084W	YNL178W
YHR084W	YNL179C
YHR084W	YNL180C
YHR084W	YNL183C
YHR084W	YNL190W
YHR084W	YNL192W
YHR084W	YNL193W
YHR084W	YNL194C
YHR084W	YNL200C
YHR084W	YNL208W
YHR084W	YNL209W
YHR084W	YNL216W
YHR084W	YNL221C
YHR084W	YNL222W
YHR084W	YNL223W
YHR084W	YNL230C
YHR084W	YNL239W
YHR084W	YNL243W
YHR084W	YNL251C
YHR084W	YNL253W
YHR084W	YNL254C
YHR084W	YNL272C
YHR084W	YNL277W
YHR084W	YNL278W
YHR084W	YNL279W
YHR084W	YNL280C
YHR084W	YNL281W
YHR084W	YNL282W
YHR084W	YNL283C
YHR084W	YNL284C
YHR084W	YNL285W
YHR084W	YNL288W
YHR084W	YNL289W
YHR084W	YNL290W
YHR084W	YNL298W
YHR084W	YNL299W
YHR084W	YNL300W
YHR084W	YNL301C
YHR084W	YNL321W
YHR084W	YNL322C
YHR084W	YNL331C
YHR084W	YNL338W
YHR084W	YNR001C
YHR084W	YNR001W-A
YHR084W	YNR002C
YHR084W	YNR003C
YHR084W	YNR008W
YHR084W	YNR014W
YHR084W	YNR016C
YHR084W	YNR017W
YHR084W	YNR018W
YHR084W	YNR027W
YHR084W	YNR028W
YHR084W	YNR044W
YHR084W	YNR050C
YHR084W	YNR054C
YHR084W	YNR055C
YHR084W	YNR059W
YHR084W	YNR060W
YHR084W	YNR067C
YHR084W	YNR070W
YHR084W	YNR071C
YHR084W	YNR072W
YHR084W	YNR073C
YHR084W	YNR075C-A
YHR084W	YNR076W
YHR084W	YOL001W
YHR084W	YOL002C
YHR084W	YOL006C
YHR084W	YOL007C
YHR084W	YOL011W
YHR084W	YOL013W-A
YHR084W	YOL014W
YHR084W	YOL019W
YHR084W	YOL019W-A
YHR084W	YOL020W
YHR084W	YOL021C
YHR084W	YOL025W
YHR084W	YOL026C
YHR084W	YOL030W
YHR084W	YOL031C
YHR084W	YOL038W
YHR084W	YOL039W
YHR084W	YOL040C
YHR084W	YOL051W
YHR084W	YOL052C
YHR084W	YOL052C-A
YHR084W	YOL054W
YHR084W	YOL055C
YHR084W	YOL059W
YHR084W	YOL060C
YHR084W	YOL066C
YHR084W	YOL081W
YHR084W	YOL082W
YHR084W	YOL083W
YHR084W	YOL086C
YHR084W	YOL086W-A
YHR084W	YOL087C
YHR084W	YOL103W
YHR084W	YOL104C
YHR084W	YOL105C
YHR084W	YOL106W
YHR084W	YOL108C
YHR084W	YOL109W
YHR084W	YOL110W
YHR084W	YOL112W
YHR084W	YOL116W
YHR084W	YOL117W
YHR084W	YOL119C
YHR084W	YOL120C
YHR084W	YOL121C
YHR084W	YOL122C
YHR084W	YOL123W
YHR084W	YOL125W
YHR084W	YOL126C
YHR084W	YOL127W
YHR084W	YOL130W
YHR084W	YOL135C
YHR084W	YOL140W
YHR084W	YOL152W
YHR084W	YOL155C
YHR084W	YOL155W-A
YHR084W	YOL156W
YHR084W	YOL157C
YHR084W	YOL159C
YHR084W	YOL164W
YHR084W	YOL164W-A
YHR084W	YOL165C
YHR084W	YOL166W-A
YHR084W	YOR007C
YHR084W	YOR010C
YHR084W	YOR011W
YHR084W	YOR017W
YHR084W	YOR018W
YHR084W	YOR027W
YHR084W	YOR028C
YHR084W	YOR029W
YHR084W	YOR030W
YHR084W	YOR032C
YHR084W	YOR032W-A
YHR084W	YOR040W
YHR084W	YOR045W
YHR084W	YOR048C
YHR084W	YOR049C
YHR084W	YOR050C
YHR084W	YOR051C
YHR084W	YOR052C
YHR084W	YOR054C
YHR084W	YOR059C
YHR084W	YOR063W
YHR084W	YOR065W
YHR084W	YOR066W
YHR084W	YOR072W-B
YHR084W	YOR077W
YHR084W	YOR082C
YHR084W	YOR083W
YHR084W	YOR086C
YHR084W	YOR087W
YHR084W	YOR091W
YHR084W	YOR092W
YHR084W	YOR093C
YHR084W	YOR094W
YHR084W	YOR095C
YHR084W	YOR096W
YHR084W	YOR098C
YHR084W	YOR099W
YHR084W	YOR101W
YHR084W	YOR104W
YHR084W	YOR106W
YHR084W	YOR107W
YHR084W	YOR109W
YHR084W	YOR128C
YHR084W	YOR129C
YHR084W	YOR130C
YHR084W	YOR131C
YHR084W	YOR138C
YHR084W	YOR139C
YHR084W	YOR140W
YHR084W	YOR142W
YHR084W	YOR143C
YHR084W	YOR148C
YHR084W	YOR153W
YHR084W	YOR176W
YHR084W	YOR178C
YHR084W	YOR179C
YHR084W	YOR180C
YHR084W	YOR188W
YHR084W	YOR192C-C
YHR084W	YOR193W
YHR084W	YOR204W
YHR084W	YOR212W
YHR084W	YOR219C
YHR084W	YOR222W
YHR084W	YOR229W
YHR084W	YOR235W
YHR084W	YOR236W
YHR084W	YOR237W
YHR084W	YOR246C
YHR084W	YOR247W
YHR084W	YOR248W
YHR084W	YOR256C
YHR084W	YOR275C
YHR084W	YOR289W
YHR084W	YOR290C
YHR084W	YOR292C
YHR084W	YOR296W
YHR084W	YOR298C-A
YHR084W	YOR301W
YHR084W	YOR305W
YHR084W	YOR306C
YHR084W	YOR313C
YHR084W	YOR314W-A
YHR084W	YOR315W
YHR084W	YOR317W
YHR084W	YOR318C
YHR084W	YOR319W
YHR084W	YOR324C
YHR084W	YOR326W
YHR084W	YOR327C
YHR084W	YOR332W
YHR084W	YOR337W
YHR084W	YOR342C
YHR084W	YOR343C
YHR084W	YOR343C-A
YHR084W	YOR343C-B
YHR084W	YOR343W-A
YHR084W	YOR343W-B
YHR084W	YOR344C
YHR084W	YOR346W
YHR084W	YOR348C
YHR084W	YOR349W
YHR084W	YOR356W
YHR084W	YOR369C
YHR084W	YOR370C
YHR084W	YOR375C
YHR084W	YOR376W-A
YHR084W	YOR378W
YHR084W	YOR381W
YHR084W	YOR381W-A
YHR084W	YOR382W
YHR084W	YOR384W
YHR084W	YOR385W
YHR084W	YOR389W
YHR084W	YPL017C
YHR084W	YPL023C
YHR084W	YPL024W
YHR084W	YPL025C
YHR084W	YPL026C
YHR084W	YPL028W
YHR084W	YPL036W
YHR084W	YPL037C
YHR084W	YPL042C
YHR084W	YPL048W
YHR084W	YPL049C
YHR084W	YPL050C
YHR084W	YPL054W
YHR084W	YPL055C
YHR084W	YPL056C
YHR084W	YPL057C
YHR084W	YPL060W
YHR084W	YPL061W
YHR084W	YPL062W
YHR084W	YPL067C
YHR084W	YPL072W
YHR084W	YPL075W
YHR084W	YPL076W
YHR084W	YPL080C
YHR084W	YPL081W
YHR084W	YPL082C
YHR084W	YPL085W
YHR084W	YPL088W
YHR084W	YPL089C
YHR084W	YPL090C
YHR084W	YPL111W
YHR084W	YPL112C
YHR084W	YPL113C
YHR084W	YPL115C
YHR084W	YPL116W
YHR084W	YPL117C
YHR084W	YPL128C
YHR084W	YPL131W
YHR084W	YPL135W
YHR084W	YPL141C
YHR084W	YPL143W
YHR084W	YPL144W
YHR084W	YPL146C
YHR084W	YPL148C
YHR084W	YPL151C
YHR084W	YPL155C
YHR084W	YPL156C
YHR084W	YPL162C
YHR084W	YPL163C
YHR084W	YPL176C
YHR084W	YPL177C
YHR084W	YPL178W
YHR084W	YPL179W
YHR084W	YPL180W
YHR084W	YPL186C
YHR084W	YPL187W
YHR084W	YPL189C-A
YHR084W	YPL191C
YHR084W	YPL192C
YHR084W	YPL220W
YHR084W	YPL221W
YHR084W	YPL222W
YHR084W	YPL223C
YHR084W	YPL231W
YHR084W	YPL232W
YHR084W	YPL240C
YHR084W	YPL241C
YHR084W	YPL249C
YHR084W	YPL250C
YHR084W	YPL255W
YHR084W	YPL256C
YHR084W	YPL257W
YHR084W	YPL258C
YHR084W	YPL265W
YHR084W	YPL266W
YHR084W	YPL274W
YHR084W	YPL277C
YHR084W	YPL283C
YHR084W	YPR002C-A
YHR084W	YPR002W
YHR084W	YPR005C
YHR084W	YPR006C
YHR084W	YPR007C
YHR084W	YPR008W
YHR084W	YPR009W
YHR084W	YPR011C
YHR084W	YPR013C
YHR084W	YPR015C
YHR084W	YPR024W
YHR084W	YPR025C
YHR084W	YPR026W
YHR084W	YPR027C
YHR084W	YPR028W
YHR084W	YPR034W
YHR084W	YPR035W
YHR084W	YPR036W
YHR084W	YPR043W
YHR084W	YPR049C
YHR084W	YPR063C
YHR084W	YPR064W
YHR084W	YPR065W
YHR084W	YPR072W
YHR084W	YPR074C
YHR084W	YPR075C
YHR084W	YPR079W
YHR084W	YPR080W
YHR084W	YPR091C
YHR084W	YPR093C
YHR084W	YPR101W
YHR084W	YPR102C
YHR084W	YPR105C
